cust_id,customer_gender,age_group,customer_country,referral_type,transaction_type,transaction_date,subscription_type,transaction_year,subscription_price
182,Female,35-44,Finland,,INITIAL,2022-04-01,PRO,2022,85.0
182,Female,35-44,Finland,,CHURN,2022-10-01,PRO,2022,85.0
183,Female,25-34,Norway,facebook,INITIAL,2020-04-01,BASIC,2020,33.0
183,Female,25-34,Norway,facebook,UPGRADE,2022-11-01,MAX,2022,119.0
184,Other,55-65,Finland,,INITIAL,2021-08-01,BASIC,2021,43.0
184,Other,55-65,Finland,,UPGRADE,2022-11-01,PRO,2022,85.0
185,Female,45-54,Sweden,,INITIAL,2022-02-01,MAX,2022,119.0
185,Female,45-54,Sweden,,REDUCTION,2022-04-01,BASIC,2022,53.0
186,Male,55-65,Sweden,Bing,INITIAL,2022-12-01,PRO,2022,85.0
187,Other,45-54,Finland,,INITIAL,2021-07-01,PRO,2021,75.0
187,Other,45-54,Finland,,UPGRADE,2022-05-01,MAX,2022,119.0
187,Other,45-54,Finland,,CHURN,2022-09-01,MAX,2022,119.0
188,Female,35-44,Finland,,INITIAL,2021-05-01,BASIC,2021,43.0
189,Female,18-24,Sweden,,INITIAL,2020-12-01,BASIC,2020,33.0
189,Female,18-24,Sweden,,UPGRADE,2022-05-01,MAX,2022,119.0
189,Female,18-24,Sweden,,CHURN,2022-01-01,BASIC,2022,53.0
189,Female,18-24,Sweden,,CHURN,2022-11-01,MAX,2022,119.0
190,Female,35-44,Sweden,facebook,INITIAL,2020-08-01,BASIC,2020,33.0
190,Female,35-44,Sweden,facebook,UPGRADE,2021-11-01,PRO,2021,75.0
191,Male,35-44,Finland,Paid Search,INITIAL,2020-08-01,PRO,2020,65.0
191,Male,35-44,Finland,Paid Search,UPGRADE,2022-05-01,MAX,2022,119.0
191,Male,35-44,Finland,Paid Search,CHURN,2022-08-01,MAX,2022,119.0
192,Other,25-34,Sweden,,INITIAL,2021-10-01,MAX,2021,109.0
193,Male,25-34,Norway,Google Ads,INITIAL,2021-12-01,PRO,2021,75.0
193,Male,25-34,Norway,Google Ads,REDUCTION,2022-06-01,BASIC,2022,53.0
194,Other,25-34,Denmark,,INITIAL,2022-03-01,BASIC,2022,53.0
195,Male,18-24,Sweden,Display,INITIAL,2020-07-01,BASIC,2020,33.0
196,Female,45-54,Finland,Organic Search,INITIAL,2020-01-01,PRO,2020,65.0
196,Female,45-54,Finland,Organic Search,UPGRADE,2021-07-01,MAX,2021,109.0
196,Female,45-54,Finland,Organic Search,CHURN,2021-02-01,PRO,2021,75.0
197,Male,55-65,Finland,TV,INITIAL,2020-04-01,PRO,2020,65.0
197,Male,55-65,Finland,TV,UPGRADE,2020-11-01,MAX,2020,99.0
198,Other,35-44,Finland,Display,INITIAL,2020-12-01,MAX,2020,99.0
198,Other,35-44,Finland,Display,REDUCTION,2021-11-01,BASIC,2021,43.0
199,Other,55-65,Sweden,Google Ads,INITIAL,2022-09-01,MAX,2022,119.0
199,Other,55-65,Sweden,Google Ads,REDUCTION,2022-10-01,PRO,2022,85.0
200,Other,18-24,Sweden,,INITIAL,2022-10-01,BASIC,2022,53.0
201,Female,25-34,Norway,facebook,INITIAL,2020-05-01,BASIC,2020,33.0
201,Female,25-34,Norway,facebook,UPGRADE,2022-09-01,MAX,2022,119.0
202,Male,55-65,Denmark,TV,INITIAL,2020-03-01,PRO,2020,65.0
202,Male,55-65,Denmark,TV,UPGRADE,2021-09-01,MAX,2021,109.0
202,Male,55-65,Denmark,TV,CHURN,2020-09-01,PRO,2020,65.0
202,Male,55-65,Denmark,TV,CHURN,2020-12-01,PRO,2020,65.0
203,Other,25-34,Denmark,,INITIAL,2020-01-01,BASIC,2020,33.0
203,Other,25-34,Denmark,,UPGRADE,2020-07-01,MAX,2020,99.0
204,Female,45-54,Sweden,facebook,INITIAL,2021-10-01,BASIC,2021,43.0
205,Female,18-24,Sweden,facebook,INITIAL,2022-08-01,BASIC,2022,53.0
206,Other,55-65,Denmark,,INITIAL,2020-02-01,PRO,2020,65.0
206,Other,55-65,Denmark,,UPGRADE,2020-11-01,MAX,2020,99.0
206,Other,55-65,Denmark,,CHURN,2021-03-01,MAX,2021,109.0
207,Male,25-34,Sweden,Google Ads,INITIAL,2022-07-01,PRO,2022,85.0
208,Female,25-34,Norway,,INITIAL,2020-02-01,MAX,2020,99.0
208,Female,25-34,Norway,,REDUCTION,2020-09-01,BASIC,2020,33.0
209,Other,55-65,Sweden,Organic Search,INITIAL,2020-07-01,MAX,2020,99.0
209,Other,55-65,Sweden,Organic Search,REDUCTION,2022-03-01,PRO,2022,85.0
210,Female,35-44,Finland,Paid Search,INITIAL,2020-02-01,BASIC,2020,33.0
210,Female,35-44,Finland,Paid Search,UPGRADE,2021-02-01,MAX,2021,109.0
210,Female,35-44,Finland,Paid Search,CHURN,2021-08-01,MAX,2021,109.0
211,Other,35-44,Finland,facebook,INITIAL,2022-07-01,MAX,2022,119.0
212,Male,25-34,Finland,Paid Search,INITIAL,2022-08-01,BASIC,2022,53.0
213,Other,45-54,Sweden,,INITIAL,2022-11-01,PRO,2022,85.0
214,Female,18-24,Denmark,Paid Search,INITIAL,2021-07-01,PRO,2021,75.0
215,Female,25-34,Norway,,INITIAL,2022-05-01,PRO,2022,85.0
215,Female,25-34,Norway,,REDUCTION,2022-09-01,BASIC,2022,53.0
216,Other,55-65,Sweden,,INITIAL,2021-01-01,BASIC,2021,43.0
216,Other,55-65,Sweden,,UPGRADE,2022-07-01,MAX,2022,119.0
217,Female,18-24,Sweden,Paid Search,INITIAL,2020-06-01,MAX,2020,99.0
217,Female,18-24,Sweden,Paid Search,REDUCTION,2021-08-01,PRO,2021,75.0
218,Other,18-24,Denmark,TV,INITIAL,2022-03-01,PRO,2022,85.0
218,Other,18-24,Denmark,TV,CHURN,2022-11-01,PRO,2022,85.0
219,Male,18-24,Sweden,Organic Search,INITIAL,2022-06-01,PRO,2022,85.0
220,Female,55-65,Norway,facebook,INITIAL,2022-01-01,BASIC,2022,53.0
221,Male,18-24,Denmark,Google Ads,INITIAL,2020-07-01,PRO,2020,65.0
221,Male,18-24,Denmark,Google Ads,UPGRADE,2021-10-01,MAX,2021,109.0
222,Other,55-65,Norway,TV,INITIAL,2021-11-01,MAX,2021,109.0
223,Other,55-65,Finland,,INITIAL,2021-10-01,MAX,2021,109.0
223,Other,55-65,Finland,,CHURN,2022-09-01,MAX,2022,119.0
224,Male,18-24,Finland,facebook,INITIAL,2022-03-01,BASIC,2022,53.0
225,Male,18-24,Finland,,INITIAL,2021-11-01,BASIC,2021,43.0
226,Other,18-24,Sweden,,INITIAL,2022-02-01,MAX,2022,119.0
227,Other,25-34,Sweden,,INITIAL,2022-04-01,BASIC,2022,53.0
228,Other,55-65,Sweden,Paid Search,INITIAL,2022-07-01,MAX,2022,119.0
229,Female,55-65,Norway,,INITIAL,2022-01-01,PRO,2022,85.0
229,Female,55-65,Norway,,REDUCTION,2022-02-01,BASIC,2022,53.0
230,Male,18-24,Norway,,INITIAL,2022-11-01,BASIC,2022,53.0
231,Other,18-24,Sweden,facebook,INITIAL,2022-11-01,BASIC,2022,53.0
232,Other,35-44,Denmark,Paid Search,INITIAL,2020-04-01,PRO,2020,65.0
232,Other,35-44,Denmark,Paid Search,UPGRADE,2021-05-01,MAX,2021,109.0
232,Other,35-44,Denmark,Paid Search,CHURN,2022-03-01,MAX,2022,119.0
233,Male,45-54,Norway,,INITIAL,2022-08-01,BASIC,2022,53.0
234,Male,35-44,Finland,Organic Search,INITIAL,2020-10-01,PRO,2020,65.0
234,Male,35-44,Finland,Organic Search,REDUCTION,2022-01-01,BASIC,2022,53.0
235,Other,55-65,Sweden,,INITIAL,2020-11-01,PRO,2020,65.0
235,Other,55-65,Sweden,,UPGRADE,2021-11-01,MAX,2021,109.0
236,Male,35-44,Finland,,INITIAL,2020-06-01,PRO,2020,65.0
236,Male,35-44,Finland,,UPGRADE,2020-11-01,MAX,2020,99.0
236,Male,35-44,Finland,,CHURN,2021-05-01,PRO,2021,75.0
236,Male,35-44,Finland,,CHURN,2021-04-01,MAX,2021,109.0
237,Other,55-65,Denmark,,INITIAL,2020-07-01,MAX,2020,99.0
237,Other,55-65,Denmark,,REDUCTION,2021-08-01,PRO,2021,75.0
238,Male,35-44,Finland,Paid Search,INITIAL,2021-07-01,BASIC,2021,43.0
239,Other,55-65,Denmark,facebook,INITIAL,2021-08-01,BASIC,2021,43.0
239,Other,55-65,Denmark,facebook,UPGRADE,2022-03-01,PRO,2022,85.0
240,Other,45-54,Norway,Google Ads,INITIAL,2021-05-01,MAX,2021,109.0
240,Other,45-54,Norway,Google Ads,REDUCTION,2022-01-01,PRO,2022,85.0
241,Male,18-24,Norway,Organic Search,INITIAL,2020-01-01,BASIC,2020,33.0
241,Male,18-24,Norway,Organic Search,UPGRADE,2022-06-01,PRO,2022,85.0
242,Male,18-24,Norway,Google Ads,INITIAL,2021-12-01,BASIC,2021,43.0
243,Female,45-54,Denmark,,INITIAL,2020-10-01,PRO,2020,65.0
243,Female,45-54,Denmark,,REDUCTION,2021-06-01,BASIC,2021,43.0
244,Female,18-24,Sweden,,INITIAL,2022-03-01,BASIC,2022,53.0
245,Male,25-34,Norway,,INITIAL,2020-02-01,PRO,2020,65.0
245,Male,25-34,Norway,,UPGRADE,2022-06-01,MAX,2022,119.0
246,Other,55-65,Sweden,,INITIAL,2021-02-01,MAX,2021,109.0
246,Other,55-65,Sweden,,REDUCTION,2021-05-01,BASIC,2021,43.0
247,Other,55-65,Norway,Organic Search,INITIAL,2021-07-01,PRO,2021,75.0
247,Other,55-65,Norway,Organic Search,UPGRADE,2022-02-01,MAX,2022,119.0
248,Other,35-44,Denmark,TV,INITIAL,2020-07-01,PRO,2020,65.0
248,Other,35-44,Denmark,TV,REDUCTION,2020-12-01,BASIC,2020,33.0
249,Male,18-24,Sweden,Paid Search,INITIAL,2021-08-01,BASIC,2021,43.0
250,Male,35-44,Sweden,facebook,INITIAL,2020-05-01,PRO,2020,65.0
250,Male,35-44,Sweden,facebook,UPGRADE,2021-08-01,MAX,2021,109.0
251,Other,35-44,Finland,Organic Search,INITIAL,2021-07-01,PRO,2021,75.0
251,Other,35-44,Finland,Organic Search,REDUCTION,2022-10-01,BASIC,2022,53.0
252,Female,35-44,Finland,,INITIAL,2020-08-01,MAX,2020,99.0
252,Female,35-44,Finland,,REDUCTION,2021-07-01,PRO,2021,75.0
253,Female,25-34,Finland,Google Ads,INITIAL,2021-05-01,MAX,2021,109.0
253,Female,25-34,Finland,Google Ads,REDUCTION,2022-05-01,BASIC,2022,53.0
254,Male,18-24,Denmark,Bing,INITIAL,2020-10-01,BASIC,2020,33.0
254,Male,18-24,Denmark,Bing,UPGRADE,2021-06-01,PRO,2021,75.0
255,Other,45-54,Norway,,INITIAL,2020-12-01,PRO,2020,65.0
255,Other,45-54,Norway,,UPGRADE,2021-12-01,MAX,2021,109.0
256,Other,35-44,Finland,,INITIAL,2021-06-01,PRO,2021,75.0
256,Other,35-44,Finland,,REDUCTION,2022-03-01,BASIC,2022,53.0
256,Other,35-44,Finland,,CHURN,2022-07-01,BASIC,2022,53.0
257,Male,45-54,Finland,Organic Search,INITIAL,2020-09-01,PRO,2020,65.0
257,Male,45-54,Finland,Organic Search,REDUCTION,2021-07-01,BASIC,2021,43.0
258,Other,18-24,Denmark,Google Ads,INITIAL,2020-08-01,BASIC,2020,33.0
258,Other,18-24,Denmark,Google Ads,UPGRADE,2021-08-01,PRO,2021,75.0
259,Male,45-54,Norway,,INITIAL,2021-09-01,PRO,2021,75.0
259,Male,45-54,Norway,,UPGRADE,2022-01-01,MAX,2022,119.0
260,Other,55-65,Norway,Paid Search,INITIAL,2022-09-01,BASIC,2022,53.0
261,Other,35-44,Denmark,,INITIAL,2020-10-01,BASIC,2020,33.0
262,Female,35-44,Norway,Google Ads,INITIAL,2020-05-01,BASIC,2020,33.0
262,Female,35-44,Norway,Google Ads, ,2021-04-01,PRO,2021,75.0
263,Female,18-24,Denmark,Bing,INITIAL,2020-04-01,BASIC,2020,33.0
263,Female,18-24,Denmark,Bing,CHURN,2020-12-01,BASIC,2020,33.0
264,Female,18-24,Norway,Organic Search,INITIAL,2020-01-01,BASIC,2020,33.0
264,Female,18-24,Norway,Organic Search,UPGRADE,2022-03-01,PRO,2022,85.0
265,Female,25-34,Finland,Google Ads,INITIAL,2020-11-01,BASIC,2020,33.0
265,Female,25-34,Finland,Google Ads,UPGRADE,2022-07-01,PRO,2022,85.0
266,Other,25-34,Norway,,INITIAL,2022-03-01,PRO,2022,85.0
266,Other,25-34,Norway,,REDUCTION,2022-07-01,BASIC,2022,53.0
267,Female,35-44,Finland,,INITIAL,2020-03-01,MAX,2020,99.0
267,Female,35-44,Finland,,REDUCTION,2020-04-01,PRO,2020,65.0
267,Female,35-44,Finland,,CHURN,2020-10-01,PRO,2020,65.0
268,Male,25-34,Finland,,INITIAL,2020-08-01,BASIC,2020,33.0
268,Male,25-34,Finland,,UPGRADE,2021-10-01,MAX,2021,109.0
268,Male,25-34,Finland,,CHURN,2021-02-01,BASIC,2021,43.0
269,Female,35-44,Sweden,,INITIAL,2022-04-01,PRO,2022,85.0
270,Female,25-34,Denmark,Paid Search,INITIAL,2021-05-01,PRO,2021,75.0
270,Female,25-34,Denmark,Paid Search,CHURN,2022-04-01,PRO,2022,85.0
271,Female,35-44,Denmark,,INITIAL,2021-07-01,BASIC,2021,43.0
271,Female,35-44,Denmark,,UPGRADE,2022-04-01,MAX,2022,119.0
271,Female,35-44,Denmark,,CHURN,2022-08-01,BASIC,2022,53.0
272,Other,25-34,Sweden,Paid Search,INITIAL,2020-10-01,PRO,2020,65.0
272,Other,25-34,Sweden,Paid Search,REDUCTION,2021-10-01,BASIC,2021,43.0
273,Male,55-65,Denmark,Paid Search,INITIAL,2022-01-01,PRO,2022,85.0
274,Female,35-44,Sweden,,INITIAL,2020-04-01,PRO,2020,65.0
274,Female,35-44,Sweden,,UPGRADE,2021-04-01,MAX,2021,109.0
274,Female,35-44,Sweden,,CHURN,2021-02-01,PRO,2021,75.0
275,Other,45-54,Norway,,INITIAL,2021-06-01,MAX,2021,109.0
275,Other,45-54,Norway,,REDUCTION,2022-01-01,BASIC,2022,53.0
276,Other,18-24,Finland,facebook,INITIAL,2022-01-01,BASIC,2022,53.0
277,Other,55-65,Finland,,INITIAL,2020-04-01,MAX,2020,99.0
277,Other,55-65,Finland,,REDUCTION,2021-06-01,BASIC,2021,43.0
278,Female,18-24,Sweden,,INITIAL,2022-01-01,PRO,2022,85.0
278,Female,18-24,Sweden,,REDUCTION,2022-11-01,BASIC,2022,53.0
279,Female,45-54,Finland,,INITIAL,2020-09-01,BASIC,2020,33.0
279,Female,45-54,Finland,,UPGRADE,2022-06-01,MAX,2022,119.0
280,Other,25-34,Finland,Google Ads,INITIAL,2021-09-01,BASIC,2021,43.0
281,Male,18-24,Norway,,INITIAL,2020-04-01,PRO,2020,65.0
281,Male,18-24,Norway,,UPGRADE,2020-08-01,MAX,2020,99.0
282,Other,25-34,Sweden,,INITIAL,2022-11-01,MAX,2022,119.0
283,Male,55-65,Sweden,facebook,INITIAL,2022-08-01,BASIC,2022,53.0
284,Other,18-24,Denmark,facebook,INITIAL,2021-11-01,PRO,2021,75.0
284,Other,18-24,Denmark,facebook,REDUCTION,2022-06-01,BASIC,2022,53.0
285,Female,35-44,Denmark,Organic Search,INITIAL,2021-01-01,BASIC,2021,43.0
285,Female,35-44,Denmark,Organic Search,UPGRADE,2022-04-01,PRO,2022,85.0
285,Female,35-44,Denmark,Organic Search,CHURN,2022-08-01,PRO,2022,85.0
285,Female,35-44,Denmark,Organic Search,CHURN,2022-10-01,PRO,2022,85.0
286,Male,35-44,Finland,TV,INITIAL,2022-11-01,BASIC,2022,53.0
287,Female,18-24,Sweden,Google Ads,INITIAL,2022-06-01,PRO,2022,85.0
288,Male,18-24,Norway,Organic Search,INITIAL,2021-07-01,PRO,2021,75.0
288,Male,18-24,Norway,Organic Search,UPGRADE,2022-01-01,MAX,2022,119.0
289,Male,45-54,Sweden,,INITIAL,2020-08-01,PRO,2020,65.0
289,Male,45-54,Sweden,,UPGRADE,2022-04-01,MAX,2022,119.0
289,Male,45-54,Sweden,,CHURN,2021-06-01,PRO,2021,75.0
290,Other,45-54,Sweden,facebook,INITIAL,2022-01-01,MAX,2022,119.0
291,Female,55-65,Finland,facebook,INITIAL,2022-12-01,MAX,2022,119.0
292,Male,55-65,Norway,facebook,INITIAL,2020-05-01,BASIC,2020,33.0
293,Male,25-34,Finland,facebook,INITIAL,2022-01-01,PRO,2022,85.0
293,Male,25-34,Finland,facebook,UPGRADE,2022-07-01,MAX,2022,119.0
294,Male,35-44,Sweden,,INITIAL,2021-04-01,PRO,2021,75.0
294,Male,35-44,Sweden,,UPGRADE,2022-03-01,MAX,2022,119.0
294,Male,35-44,Sweden,,CHURN,2022-04-01,PRO,2022,85.0
295,Female,55-65,Norway,,INITIAL,2020-06-01,BASIC,2020,33.0
295,Female,55-65,Norway,,UPGRADE,2020-11-01,MAX,2020,99.0
296,Male,18-24,Denmark,facebook,INITIAL,2020-01-01,BASIC,2020,33.0
296,Male,18-24,Denmark,facebook,UPGRADE,2022-05-01,MAX,2022,119.0
296,Male,18-24,Denmark,facebook,CHURN,2020-08-01,BASIC,2020,33.0
297,Other,25-34,Denmark,,INITIAL,2022-09-01,BASIC,2022,53.0
298,Female,25-34,Sweden,,INITIAL,2022-04-01,BASIC,2022,53.0
299,Other,45-54,Norway,,INITIAL,2020-12-01,MAX,2020,99.0
299,Other,45-54,Norway,,REDUCTION,2021-05-01,PRO,2021,75.0
300,Other,55-65,Denmark,,INITIAL,2020-08-01,PRO,2020,65.0
300,Other,55-65,Denmark,,UPGRADE,2021-10-01,MAX,2021,109.0
301,Female,25-34,Denmark,Organic Search,INITIAL,2020-03-01,BASIC,2020,33.0
301,Female,25-34,Denmark,Organic Search, ,2022-11-01,MAX,2022,119.0
302,Female,55-65,Denmark,Bing,INITIAL,2021-11-01,MAX,2021,109.0
302,Female,55-65,Denmark,Bing,REDUCTION,2022-07-01,PRO,2022,85.0
303,Female,55-65,Denmark,,INITIAL,2020-11-01,BASIC,2020,33.0
303,Female,55-65,Denmark,,UPGRADE,2021-05-01,MAX,2021,109.0
303,Female,55-65,Denmark,,CHURN,2022-01-01,MAX,2022,119.0
303,Female,55-65,Denmark,,CHURN,2021-02-01,BASIC,2021,43.0
304,Female,18-24,Sweden,,INITIAL,2021-05-01,MAX,2021,109.0
305,Female,18-24,Sweden,,INITIAL,2020-07-01,BASIC,2020,33.0
305,Female,18-24,Sweden,,UPGRADE,2020-10-01,MAX,2020,99.0
306,Other,55-65,Sweden,Paid Search,INITIAL,2022-10-01,PRO,2022,85.0
307,Male,35-44,Sweden,facebook,INITIAL,2020-08-01,PRO,2020,65.0
307,Male,35-44,Sweden,facebook,UPGRADE,2022-03-01,MAX,2022,119.0
308,Female,25-34,Sweden,Organic Search,INITIAL,2022-06-01,PRO,2022,85.0
308,Female,25-34,Sweden,Organic Search,UPGRADE,2022-09-01,MAX,2022,119.0
309,Other,45-54,Norway,Organic Search,INITIAL,2020-02-01,MAX,2020,99.0
309,Other,45-54,Norway,Organic Search,REDUCTION,2020-10-01,BASIC,2020,33.0
310,Other,35-44,Denmark,,INITIAL,2020-06-01,PRO,2020,65.0
310,Other,35-44,Denmark,,UPGRADE,2022-06-01,MAX,2022,119.0
310,Other,35-44,Denmark,,CHURN,2022-10-01,MAX,2022,119.0
311,Other,35-44,Norway,Organic Search,INITIAL,2021-06-01,PRO,2021,75.0
311,Other,35-44,Norway,Organic Search,REDUCTION,2022-05-01,BASIC,2022,53.0
312,Other,18-24,Denmark,Display,INITIAL,2021-06-01,PRO,2021,75.0
312,Other,18-24,Denmark,Display,UPGRADE,2022-09-01,MAX,2022,119.0
313,Male,35-44,Norway,Paid Search,INITIAL,2020-06-01,BASIC,2020,33.0
313,Male,35-44,Norway,Paid Search,UPGRADE,2022-03-01,MAX,2022,119.0
314,Other,55-65,Finland,Paid Search,INITIAL,2021-08-01,BASIC,2021,43.0
314,Other,55-65,Finland,Paid Search,CHURN,2021-11-01,BASIC,2021,43.0
315,Female,25-34,Sweden,TV,INITIAL,2021-05-01,PRO,2021,75.0
315,Female,25-34,Sweden,TV,REDUCTION,2021-08-01,BASIC,2021,43.0
316,Other,45-54,Norway,Paid Search,INITIAL,2021-12-01,BASIC,2021,43.0
316,Other,45-54,Norway,Paid Search,UPGRADE,2022-06-01,PRO,2022,85.0
317,Female,55-65,Sweden,,INITIAL,2020-05-01,BASIC,2020,33.0
317,Female,55-65,Sweden,,UPGRADE,2021-07-01,MAX,2021,109.0
318,Female,45-54,Norway,,INITIAL,2021-11-01,MAX,2021,109.0
318,Female,45-54,Norway,,REDUCTION,2022-05-01,BASIC,2022,53.0
319,Female,55-65,Finland,Google Ads,INITIAL,2022-09-01,BASIC,2022,53.0
320,Female,18-24,Finland,,INITIAL,2022-05-01,PRO,2022,85.0
320,Female,18-24,Finland,,REDUCTION,2022-06-01,BASIC,2022,53.0
321,Female,35-44,Denmark,Google Ads,INITIAL,2020-09-01,BASIC,2020,33.0
321,Female,35-44,Denmark,Google Ads,UPGRADE,2021-01-01,MAX,2021,109.0
321,Female,35-44,Denmark,Google Ads,CHURN,2022-01-01,MAX,2022,119.0
321,Female,35-44,Denmark,Google Ads,CHURN,2021-01-01,BASIC,2021,43.0
322,Female,18-24,Norway,,INITIAL,2020-02-01,PRO,2020,65.0
322,Female,18-24,Norway,,UPGRADE,2021-02-01,MAX,2021,109.0
323,Female,55-65,Norway,,INITIAL,2020-08-01,PRO,2020,65.0
323,Female,55-65,Norway,,UPGRADE,2022-01-01,MAX,2022,119.0
324,Other,55-65,Norway,facebook,INITIAL,2022-03-01,MAX,2022,119.0
325,Other,35-44,Sweden,Display,INITIAL,2022-04-01,PRO,2022,85.0
326,Female,18-24,Finland,facebook,INITIAL,2021-11-01,PRO,2021,75.0
326,Female,18-24,Finland,facebook,UPGRADE,2022-02-01,MAX,2022,119.0
326,Female,18-24,Finland,facebook,CHURN,2022-07-01,MAX,2022,119.0
327,Female,55-65,Denmark,,INITIAL,2021-08-01,PRO,2021,75.0
327,Female,55-65,Denmark,,REDUCTION,2021-11-01,BASIC,2021,43.0
328,Other,35-44,Denmark,Organic Search,INITIAL,2020-02-01,MAX,2020,99.0
328,Other,35-44,Denmark,Organic Search,REDUCTION,2021-10-01,PRO,2021,75.0
329,Male,18-24,Sweden,Display,INITIAL,2021-09-01,BASIC,2021,43.0
329,Male,18-24,Sweden,Display,UPGRADE,2022-08-01,PRO,2022,85.0
329,Male,18-24,Sweden,Display,CHURN,2022-03-01,BASIC,2022,53.0
330,Female,18-24,Denmark,TV,INITIAL,2020-03-01,BASIC,2020,33.0
330,Female,18-24,Denmark,TV,UPGRADE,2021-10-01,MAX,2021,109.0
330,Female,18-24,Denmark,TV,CHURN,2022-06-01,MAX,2022,119.0
331,Other,45-54,Sweden,Paid Search,INITIAL,2022-01-01,MAX,2022,119.0
332,Other,45-54,Sweden,Organic Search,INITIAL,2020-05-01,PRO,2020,65.0
332,Other,45-54,Sweden,Organic Search,UPGRADE,2022-04-01,MAX,2022,119.0
333,Other,45-54,Denmark,Bing,INITIAL,2020-10-01,PRO,2020,65.0
333,Other,45-54,Denmark,Bing,UPGRADE,2022-11-01,MAX,2022,119.0
333,Other,45-54,Denmark,Bing,CHURN,2021-09-01,PRO,2021,75.0
334,Female,45-54,Norway,Bing,INITIAL,2021-01-01,PRO,2021,75.0
334,Female,45-54,Norway,Bing,REDUCTION,2021-11-01,BASIC,2021,43.0
335,Other,55-65,Denmark,Google Ads,INITIAL,2020-06-01,MAX,2020,99.0
335,Other,55-65,Denmark,Google Ads,REDUCTION,2020-09-01,BASIC,2020,33.0
336,Female,18-24,Finland,Organic Search,INITIAL,2020-06-01,PRO,2020,65.0
336,Female,18-24,Finland,Organic Search,UPGRADE,2021-07-01,MAX,2021,109.0
336,Female,18-24,Finland,Organic Search,CHURN,2022-05-01,MAX,2022,119.0
336,Female,18-24,Finland,Organic Search,CHURN,2022-02-01,MAX,2022,119.0
337,Other,55-65,Norway,,INITIAL,2022-10-01,MAX,2022,119.0
338,Male,18-24,Denmark,facebook,INITIAL,2022-08-01,BASIC,2022,53.0
339,Other,18-24,Denmark,Paid Search,INITIAL,2021-12-01,BASIC,2021,43.0
339,Other,18-24,Denmark,Paid Search,CHURN,2022-08-01,BASIC,2022,53.0
340,Male,45-54,Sweden,Google Ads,INITIAL,2020-01-01,BASIC,2020,33.0
340,Male,45-54,Sweden,Google Ads,UPGRADE,2021-11-01,PRO,2021,75.0
340,Male,45-54,Sweden,Google Ads,CHURN,2020-09-01,BASIC,2020,33.0
340,Male,45-54,Sweden,Google Ads,CHURN,2020-06-01,BASIC,2020,33.0
341,Other,18-24,Sweden,Organic Search,INITIAL,2022-02-01,BASIC,2022,53.0
341,Other,18-24,Sweden,Organic Search,UPGRADE,2022-11-01,PRO,2022,85.0
342,Other,25-34,Denmark,Paid Search,INITIAL,2021-12-01,BASIC,2021,43.0
343,Other,45-54,Finland,Google Ads,INITIAL,2020-08-01,MAX,2020,99.0
343,Other,45-54,Finland,Google Ads,REDUCTION,2022-03-01,BASIC,2022,53.0
344,Other,25-34,Denmark,,INITIAL,2022-04-01,MAX,2022,119.0
344,Other,25-34,Denmark,,REDUCTION,2022-10-01,PRO,2022,85.0
345,Other,45-54,Finland,Organic Search,INITIAL,2020-11-01,PRO,2020,65.0
345,Other,45-54,Finland,Organic Search,UPGRADE,2022-06-01,MAX,2022,119.0
345,Other,45-54,Finland,Organic Search,CHURN,2021-11-01,PRO,2021,75.0
346,Other,25-34,Sweden,,INITIAL,2021-12-01,BASIC,2021,43.0
347,Female,18-24,Sweden,Paid Search,INITIAL,2020-06-01,PRO,2020,65.0
347,Female,18-24,Sweden,Paid Search,UPGRADE,2021-07-01,MAX,2021,109.0
348,Other,18-24,Denmark,,INITIAL,2020-09-01,BASIC,2020,33.0
348,Other,18-24,Denmark,,UPGRADE,2021-03-01,PRO,2021,75.0
349,Other,35-44,Sweden,facebook,INITIAL,2020-12-01,BASIC,2020,33.0
350,Female,45-54,Norway,,INITIAL,2022-12-01,BASIC,2022,53.0
351,Other,45-54,Sweden,facebook,INITIAL,2020-12-01,MAX,2020,99.0
351,Other,45-54,Sweden,facebook,REDUCTION,2021-03-01,PRO,2021,75.0
352,Other,25-34,Denmark,facebook,INITIAL,2020-08-01,BASIC,2020,33.0
353,Other,25-34,Sweden,facebook,INITIAL,2021-12-01,BASIC,2021,43.0
353,Other,25-34,Sweden,facebook,UPGRADE,2022-10-01,PRO,2022,85.0
353,Other,25-34,Sweden,facebook,CHURN,2022-04-01,BASIC,2022,53.0
354,Female,18-24,Sweden,facebook,INITIAL,2020-04-01,MAX,2020,99.0
354,Female,18-24,Sweden,facebook,REDUCTION,2021-09-01,PRO,2021,75.0
354,Female,18-24,Sweden,facebook,CHURN,2022-06-01,PRO,2022,85.0
355,Female,35-44,Norway,,INITIAL,2020-02-01,BASIC,2020,33.0
355,Female,35-44,Norway,,UPGRADE,2021-03-01,MAX,2021,109.0
356,Male,55-65,Denmark,Organic Search,INITIAL,2022-02-01,PRO,2022,85.0
356,Male,55-65,Denmark,Organic Search,REDUCTION,2022-08-01,BASIC,2022,53.0
357,Female,25-34,Norway,,INITIAL,2021-01-01,PRO,2021,75.0
357,Female,25-34,Norway,,REDUCTION,2022-09-01,BASIC,2022,53.0
358,Male,35-44,Sweden,TV,INITIAL,2020-03-01,PRO,2020,65.0
358,Male,35-44,Sweden,TV,UPGRADE,2021-04-01,MAX,2021,109.0
